date,symbol,asset_type,name,open,high,low,close,adj_close,volume,amount,pct_chg,chg,turnover_rate,amplitude,adjustment_mode,source_api
2019-02-22,601318,stock,中国平安,49.32,51.03,48.76,50.98,50.98,762219,5022163712.0,3.3,1.63,0.7,4.6,forward,stock.get_quote_history
2019-02-25,601318,stock,中国平安,52.18,56.96,52.1,56.96,56.96,2222382,15601216256.0,11.73,5.98,2.05,9.53,forward,stock.get_quote_history
2019-02-26,601318,stock,中国平安,55.67,56.56,53.88,53.97,53.97,1555639,11039492096.0,-5.25,-2.99,1.44,4.71,forward,stock.get_quote_history
2019-02-27,601318,stock,中国平安,54.26,55.39,52.95,53.94,53.94,1017664,7169557248.0,-0.06,-0.03,0.94,4.52,forward,stock.get_quote_history
2019-02-28,601318,stock,中国平安,53.94,54.91,53.37,53.97,53.97,598890,4212441296.0,0.06,0.03,0.55,2.86,forward,stock.get_quote_history
2019-03-01,601318,stock,中国平安,54.65,56.56,54.21,56.35,56.35,920752,6586194432.0,4.41,2.38,0.85,4.35,forward,stock.get_quote_history
2019-03-04,601318,stock,中国平安,56.96,59.06,56.17,56.54,56.54,1263275,9279004160.0,0.34,0.19,1.17,5.13,forward,stock.get_quote_history
2019-03-05,601318,stock,中国平安,56.44,56.7,55.53,56.03,56.03,659680,4759710976.0,-0.9,-0.51,0.61,2.07,forward,stock.get_quote_history
2019-03-06,601318,stock,中国平安,56.35,56.44,55.07,56.12,56.12,784654,5640683520.0,0.16,0.09,0.72,2.45,forward,stock.get_quote_history
2019-03-07,601318,stock,中国平安,56.11,56.11,53.96,54.25,54.25,1013473,7171432192.0,-3.33,-1.87,0.94,3.83,forward,stock.get_quote_history
2019-03-08,601318,stock,中国平安,52.62,54.16,52.21,52.66,52.66,913256,6295287296.0,-2.93,-1.59,0.84,3.59,forward,stock.get_quote_history
2019-03-11,601318,stock,中国平安,52.76,53.65,52.18,52.75,52.75,751858,5173828864.0,0.17,0.09,0.69,2.79,forward,stock.get_quote_history
2019-03-12,601318,stock,中国平安,53.56,54.88,52.92,53.21,53.21,969219,6776280832.0,0.87,0.46,0.89,3.72,forward,stock.get_quote_history
2019-03-13,601318,stock,中国平安,55.34,56.06,54.23,55.5,55.5,1405464,10026174464.0,4.3,2.29,1.3,3.44,forward,stock.get_quote_history
2019-03-14,601318,stock,中国平安,55.73,57.16,55.66,56.76,56.76,1055970,7670039296.0,2.27,1.26,0.97,2.7,forward,stock.get_quote_history
2019-03-15,601318,stock,中国平安,57.06,59.46,57.04,57.81,57.81,1255246,9342867712.0,1.85,1.05,1.16,4.26,forward,stock.get_quote_history
2019-03-18,601318,stock,中国平安,58.39,59.3,57.41,58.96,58.96,1156392,8622875392.0,1.99,1.15,1.07,3.27,forward,stock.get_quote_history
2019-03-19,601318,stock,中国平安,59.69,60.81,58.92,59.31,59.31,1012097,7669753088.0,0.59,0.35,0.93,3.21,forward,stock.get_quote_history
2019-03-20,601318,stock,中国平安,59.02,61.44,58.71,60.51,60.51,1078439,8223832064.0,2.02,1.2,1.0,4.6,forward,stock.get_quote_history
2019-03-21,601318,stock,中国平安,60.96,61.21,59.56,59.76,59.76,846259,6432258560.0,-1.24,-0.75,0.78,2.73,forward,stock.get_quote_history
2019-03-22,601318,stock,中国平安,59.72,60.22,58.02,58.68,58.68,772004,5793145856.0,-1.81,-1.08,0.71,3.68,forward,stock.get_quote_history
2019-03-25,601318,stock,中国平安,57.37,57.95,56.14,56.25,56.25,991052,7240888320.0,-4.14,-2.43,0.91,3.08,forward,stock.get_quote_history
2019-03-26,601318,stock,中国平安,56.95,57.19,56.11,56.65,56.65,634475,4610495744.0,0.71,0.4,0.59,1.92,forward,stock.get_quote_history
2019-03-27,601318,stock,中国平安,57.16,58.59,56.66,58.18,58.18,759818,5612313600.0,2.7,1.53,0.7,3.41,forward,stock.get_quote_history
2019-03-28,601318,stock,中国平安,57.36,57.9,56.84,57.36,57.36,484209,3553347632.0,-1.41,-0.82,0.45,1.82,forward,stock.get_quote_history
2019-03-29,601318,stock,中国平安,58.06,61.06,58.06,61.06,61.06,1429355,10870049024.0,6.45,3.7,1.32,5.23,forward,stock.get_quote_history
2019-04-01,601318,stock,中国平安,61.96,63.19,61.46,62.56,62.56,1168113,9182647552.0,2.46,1.5,1.08,2.83,forward,stock.get_quote_history
2019-04-02,601318,stock,中国平安,62.5,62.96,62.01,62.92,62.92,771175,6059549184.0,0.58,0.36,0.71,1.52,forward,stock.get_quote_history
2019-04-03,601318,stock,中国平安,62.44,64.11,62.33,63.82,63.82,760220,6045909504.0,1.43,0.9,0.7,2.83,forward,stock.get_quote_history
2019-04-04,601318,stock,中国平安,64.04,64.92,63.21,64.16,64.16,795626,6378852864.0,0.53,0.34,0.73,2.68,forward,stock.get_quote_history
2019-04-08,601318,stock,中国平安,64.66,66.21,63.98,64.55,64.55,916122,7448621312.0,0.61,0.39,0.85,3.48,forward,stock.get_quote_history
2019-04-09,601318,stock,中国平安,64.36,65.96,64.33,65.06,65.06,601738,4887104256.0,0.79,0.51,0.56,2.53,forward,stock.get_quote_history
2019-04-10,601318,stock,中国平安,64.76,66.07,63.62,65.99,65.99,783620,6347140352.0,1.43,0.93,0.72,3.77,forward,stock.get_quote_history
2019-04-11,601318,stock,中国平安,66.61,67.58,64.12,64.67,64.67,756629,6180144128.0,-2.0,-1.32,0.7,5.24,forward,stock.get_quote_history
2019-04-12,601318,stock,中国平安,64.31,65.12,63.86,64.4,64.4,526779,4235942768.0,-0.42,-0.27,0.49,1.95,forward,stock.get_quote_history
2019-04-15,601318,stock,中国平安,66.19,67.84,65.56,65.62,65.62,989953,8203396864.0,1.89,1.22,0.91,3.54,forward,stock.get_quote_history
2019-04-16,601318,stock,中国平安,65.18,69.09,64.86,68.97,68.97,1036223,8642148096.0,5.11,3.35,0.96,6.45,forward,stock.get_quote_history
2019-04-17,601318,stock,中国平安,68.88,69.31,67.76,68.44,68.44,631916,5350101248.0,-0.77,-0.53,0.58,2.25,forward,stock.get_quote_history
2019-04-18,601318,stock,中国平安,68.65,68.98,67.84,68.26,68.26,397287,3354513856.0,-0.26,-0.18,0.37,1.67,forward,stock.get_quote_history
2019-04-19,601318,stock,中国平安,69.23,70.96,68.16,70.96,70.96,789132,6768190720.0,3.96,2.7,0.73,4.1,forward,stock.get_quote_history
2019-04-22,601318,stock,中国平安,71.18,72.05,68.46,68.92,68.92,932115,8032960512.0,-2.87,-2.04,0.86,5.06,forward,stock.get_quote_history
2019-04-23,601318,stock,中国平安,68.71,71.34,68.46,70.02,70.02,678116,5833032704.0,1.6,1.1,0.63,4.18,forward,stock.get_quote_history
2019-04-24,601318,stock,中国平安,70.04,70.84,67.51,68.99,68.99,812852,6916666368.0,-1.47,-1.03,0.75,4.76,forward,stock.get_quote_history
2019-04-25,601318,stock,中国平安,68.31,68.95,67.11,67.36,67.36,655769,5505578240.0,-2.36,-1.63,0.61,2.67,forward,stock.get_quote_history
2019-04-26,601318,stock,中国平安,66.96,68.39,66.76,67.07,67.07,648959,5424636672.0,-0.43,-0.29,0.6,2.42,forward,stock.get_quote_history
2019-04-29,601318,stock,中国平安,67.84,71.09,67.26,70.39,70.39,946576,8097224960.0,4.95,3.32,0.87,5.71,forward,stock.get_quote_history
2019-04-30,601318,stock,中国平安,70.46,71.44,68.49,70.06,70.06,917902,7894165760.0,-0.47,-0.33,0.85,4.19,forward,stock.get_quote_history
2019-05-06,601318,stock,中国平安,66.76,67.56,63.62,65.16,65.16,1808609,14725465856.0,-6.99,-4.9,1.67,5.62,forward,stock.get_quote_history
2019-05-07,601318,stock,中国平安,65.74,66.24,63.85,65.13,65.13,974951,7910860288.0,-0.05,-0.03,0.9,3.67,forward,stock.get_quote_history
2019-05-08,601318,stock,中国平安,62.69,64.51,62.34,62.74,62.74,868376,6904377600.0,-3.67,-2.39,0.8,3.33,forward,stock.get_quote_history
2019-05-09,601318,stock,中国平安,62.22,62.22,60.07,60.62,60.62,1125722,8689046016.0,-3.38,-2.12,1.04,3.43,forward,stock.get_quote_history
2019-05-10,601318,stock,中国平安,61.91,65.83,61.26,65.34,65.34,1392098,11083158272.0,7.79,4.72,1.29,7.54,forward,stock.get_quote_history
2019-05-13,601318,stock,中国平安,63.21,64.14,62.46,62.61,62.61,842351,6668703744.0,-4.18,-2.73,0.78,2.57,forward,stock.get_quote_history
2019-05-14,601318,stock,中国平安,61.92,63.36,61.81,62.26,62.26,782781,6165448192.0,-0.56,-0.35,0.72,2.48,forward,stock.get_quote_history
2019-05-15,601318,stock,中国平安,62.91,65.33,62.86,64.5,64.5,803300,6430783488.0,3.6,2.24,0.74,3.97,forward,stock.get_quote_history
2019-05-16,601318,stock,中国平安,64.78,65.49,63.96,64.93,64.93,630831,5101228288.0,0.67,0.43,0.58,2.37,forward,stock.get_quote_history
2019-05-17,601318,stock,中国平安,65.02,65.16,62.94,63.06,63.06,685802,5464921600.0,-2.88,-1.87,0.63,3.42,forward,stock.get_quote_history
2019-05-20,601318,stock,中国平安,62.46,63.24,61.15,61.83,61.83,745004,5810214656.0,-1.95,-1.23,0.69,3.31,forward,stock.get_quote_history
2019-05-21,601318,stock,中国平安,62.01,63.21,61.64,62.16,62.16,630198,4945455872.0,0.53,0.33,0.58,2.54,forward,stock.get_quote_history
2019-05-22,601318,stock,中国平安,62.18,62.46,61.16,61.6,61.6,516732,4013374800.0,-0.9,-0.56,0.48,2.09,forward,stock.get_quote_history
2019-05-23,601318,stock,中国平安,61.56,61.89,60.11,60.5,60.5,645671,4884305920.0,-1.79,-1.1,0.6,2.89,forward,stock.get_quote_history
2019-05-24,601318,stock,中国平安,60.96,62.33,60.86,61.56,61.56,512353,3923969872.0,1.75,1.06,0.47,2.43,forward,stock.get_quote_history
2019-05-27,601318,stock,中国平安,61.31,62.72,60.41,62.24,62.24,589732,4515690496.0,1.1,0.68,0.54,3.75,forward,stock.get_quote_history
2019-05-28,601318,stock,中国平安,62.5,63.83,62.27,63.25,63.25,893840,6978721792.0,1.62,1.01,0.83,2.51,forward,stock.get_quote_history
2019-05-29,601318,stock,中国平安,62.56,66.04,62.24,64.84,64.84,968273,7677708288.0,2.51,1.59,0.89,6.01,forward,stock.get_quote_history
2019-05-30,601318,stock,中国平安,64.46,64.81,63.65,64.15,64.15,488477,3863896320.0,-1.06,-0.69,0.45,1.79,forward,stock.get_quote_history
2019-05-31,601318,stock,中国平安,64.21,65.63,64.06,64.06,64.06,496670,3960219552.0,-0.14,-0.09,0.46,2.45,forward,stock.get_quote_history
2019-06-03,601318,stock,中国平安,64.83,65.26,63.75,64.31,64.31,521308,4135810656.0,0.39,0.25,0.48,2.36,forward,stock.get_quote_history
2019-06-04,601318,stock,中国平安,64.24,64.54,62.92,63.03,63.03,512121,4016614544.0,-1.99,-1.28,0.47,2.52,forward,stock.get_quote_history
2019-06-05,601318,stock,中国平安,63.81,63.96,62.52,62.56,62.56,487171,3810584960.0,-0.75,-0.47,0.45,2.28,forward,stock.get_quote_history
2019-06-06,601318,stock,中国平安,62.81,62.96,61.94,62.17,62.17,422523,3268509632.0,-0.62,-0.39,0.39,1.63,forward,stock.get_quote_history
2019-06-10,601318,stock,中国平安,62.85,64.44,62.55,64.16,64.16,645748,5078787328.0,3.2,1.99,0.6,3.04,forward,stock.get_quote_history
2019-06-11,601318,stock,中国平安,64.32,66.97,64.19,66.76,66.76,941318,7598394624.0,4.05,2.6,0.87,4.33,forward,stock.get_quote_history
2019-06-12,601318,stock,中国平安,66.16,66.48,65.39,65.58,65.58,477953,3861456624.0,-1.77,-1.18,0.44,1.63,forward,stock.get_quote_history
2019-06-13,601318,stock,中国平安,65.86,66.06,64.86,65.55,65.55,461456,3708068736.0,-0.05,-0.03,0.43,1.83,forward,stock.get_quote_history
2019-06-14,601318,stock,中国平安,65.57,66.11,64.73,64.81,64.81,408733,3280402768.0,-1.13,-0.74,0.38,2.11,forward,stock.get_quote_history
2019-06-17,601318,stock,中国平安,64.86,65.73,64.56,64.98,64.98,363882,2914253952.0,0.26,0.17,0.34,1.81,forward,stock.get_quote_history
2019-06-18,601318,stock,中国平安,65.18,66.24,64.91,66.03,66.03,464074,3741319744.0,1.62,1.05,0.43,2.05,forward,stock.get_quote_history
2019-06-19,601318,stock,中国平安,69.07,69.63,68.56,68.6,68.6,1118716,9389806848.0,3.89,2.57,1.03,1.62,forward,stock.get_quote_history
2019-06-20,601318,stock,中国平安,68.98,73.56,68.98,73.56,73.56,1533213,13312984320.0,7.23,4.96,1.42,6.68,forward,stock.get_quote_history
2019-06-21,601318,stock,中国平安,73.01,73.62,72.29,73.03,73.03,858060,7534703104.0,-0.72,-0.53,0.79,1.81,forward,stock.get_quote_history
2019-06-24,601318,stock,中国平安,72.96,73.6,72.28,73.27,73.27,594052,5226583040.0,0.33,0.24,0.55,1.81,forward,stock.get_quote_history
2019-06-25,601318,stock,中国平安,73.16,73.24,70.38,71.69,71.69,1051937,9119809280.0,-2.16,-1.58,0.97,3.9,forward,stock.get_quote_history
2019-06-26,601318,stock,中国平安,71.81,72.36,71.46,71.46,71.46,457630,3973049200.0,-0.32,-0.23,0.42,1.26,forward,stock.get_quote_history
2019-06-27,601318,stock,中国平安,72.06,73.53,72.05,73.11,73.11,814546,7159650048.0,2.31,1.65,0.75,2.07,forward,stock.get_quote_history
2019-06-28,601318,stock,中国平安,73.02,74.38,72.69,73.67,73.67,595534,5265100032.0,0.77,0.56,0.55,2.31,forward,stock.get_quote_history
2019-07-01,601318,stock,中国平安,75.66,77.53,75.66,76.9,76.9,926098,8488849664.0,4.38,3.23,0.85,2.54,forward,stock.get_quote_history
2019-07-02,601318,stock,中国平安,76.75,76.75,75.94,76.12,76.12,606497,5535115776.0,-1.01,-0.78,0.56,1.05,forward,stock.get_quote_history
2019-07-03,601318,stock,中国平安,76.22,76.66,74.86,75.72,75.72,650988,5908542208.0,-0.53,-0.4,0.6,2.36,forward,stock.get_quote_history
2019-07-04,601318,stock,中国平安,75.76,76.2,74.41,74.96,74.96,593667,5341056768.0,-1.0,-0.76,0.55,2.36,forward,stock.get_quote_history
2019-07-05,601318,stock,中国平安,75.06,76.2,74.89,75.91,75.91,510522,4623825152.0,1.27,0.95,0.47,1.75,forward,stock.get_quote_history
2019-07-08,601318,stock,中国平安,75.05,75.05,72.84,73.65,73.65,787766,6981871360.0,-2.98,-2.26,0.73,2.91,forward,stock.get_quote_history
2019-07-09,601318,stock,中国平安,73.74,73.91,72.05,72.59,72.59,557034,4890272768.0,-1.44,-1.06,0.51,2.53,forward,stock.get_quote_history
2019-07-10,601318,stock,中国平安,73.25,73.27,72.58,72.94,72.94,356165,3128598064.0,0.48,0.35,0.33,0.95,forward,stock.get_quote_history
2019-07-11,601318,stock,中国平安,73.55,74.36,72.75,73.04,73.04,514869,4553497856.0,0.14,0.1,0.48,2.21,forward,stock.get_quote_history
2019-07-12,601318,stock,中国平安,73.21,74.53,73.21,73.81,73.81,576718,5130242048.0,1.05,0.77,0.53,1.81,forward,stock.get_quote_history
2019-07-15,601318,stock,中国平安,73.16,73.83,71.68,73.14,73.14,594526,5209370880.0,-0.91,-0.67,0.55,2.91,forward,stock.get_quote_history
2019-07-16,601318,stock,中国平安,73.03,73.24,71.96,72.01,72.01,430869,3758156352.0,-1.54,-1.13,0.4,1.75,forward,stock.get_quote_history
2019-07-17,601318,stock,中国平安,72.01,72.64,71.46,72.05,72.05,438350,3808604480.0,0.06,0.04,0.4,1.64,forward,stock.get_quote_history
2019-07-18,601318,stock,中国平安,71.66,72.45,71.39,71.79,71.79,377817,3283524656.0,-0.36,-0.26,0.35,1.47,forward,stock.get_quote_history
2019-07-19,601318,stock,中国平安,72.37,73.76,72.37,73.41,73.41,603591,5322866944.0,2.26,1.62,0.56,1.94,forward,stock.get_quote_history
2019-07-22,601318,stock,中国平安,73.38,74.04,72.74,72.74,72.74,426227,3763713792.0,-0.91,-0.67,0.39,1.77,forward,stock.get_quote_history
2019-07-23,601318,stock,中国平安,72.97,73.26,72.16,72.56,72.56,381830,3342183664.0,-0.25,-0.18,0.35,1.51,forward,stock.get_quote_history
2019-07-24,601318,stock,中国平安,73.03,74.52,72.86,73.91,73.91,594579,5285935360.0,1.86,1.35,0.55,2.29,forward,stock.get_quote_history
2019-07-25,601318,stock,中国平安,74.16,74.61,73.6,74.47,74.47,456062,4065314400.0,0.76,0.56,0.42,1.37,forward,stock.get_quote_history
2019-07-26,601318,stock,中国平安,73.88,75.23,73.88,75.16,75.16,461534,4145210528.0,0.93,0.69,0.43,1.81,forward,stock.get_quote_history
2019-07-29,601318,stock,中国平安,74.9,75.14,74.11,74.51,74.51,368246,3294553168.0,-0.86,-0.65,0.34,1.37,forward,stock.get_quote_history
2019-07-30,601318,stock,中国平安,75.41,75.96,74.74,75.04,75.04,464799,4198043680.0,0.71,0.53,0.43,1.64,forward,stock.get_quote_history
2019-07-31,601318,stock,中国平安,74.47,74.56,72.94,73.15,73.15,592755,5249081856.0,-2.52,-1.89,0.55,2.16,forward,stock.get_quote_history
2019-08-01,601318,stock,中国平安,72.56,73.4,72.07,72.57,72.57,427597,3743916592.0,-0.79,-0.58,0.39,1.82,forward,stock.get_quote_history
2019-08-02,601318,stock,中国平安,71.16,71.55,70.56,71.09,71.09,728971,6268998400.0,-2.04,-1.48,0.67,1.36,forward,stock.get_quote_history
2019-08-05,601318,stock,中国平安,70.12,70.92,69.64,69.67,69.67,684847,5821899776.0,-2.0,-1.42,0.63,1.8,forward,stock.get_quote_history
2019-08-06,601318,stock,中国平安,68.16,69.94,67.21,69.57,69.57,1010341,8429945088.0,-0.14,-0.1,0.93,3.92,forward,stock.get_quote_history
2019-08-07,601318,stock,中国平安,69.87,70.01,68.41,68.53,68.53,532356,4470107392.0,-1.49,-1.04,0.49,2.3,forward,stock.get_quote_history
2019-08-08,601318,stock,中国平安,69.05,69.61,68.46,69.57,69.57,567264,4770686208.0,1.52,1.04,0.52,1.68,forward,stock.get_quote_history
2019-08-09,601318,stock,中国平安,70.16,70.34,69.08,69.41,69.41,449362,3800362688.0,-0.23,-0.16,0.41,1.81,forward,stock.get_quote_history
2019-08-12,601318,stock,中国平安,69.52,71.83,69.52,71.56,71.56,594239,5084372736.0,3.1,2.15,0.55,3.33,forward,stock.get_quote_history
2019-08-13,601318,stock,中国平安,71.01,71.31,69.83,70.07,70.07,515018,4401472256.0,-2.08,-1.49,0.48,2.07,forward,stock.get_quote_history
2019-08-14,601318,stock,中国平安,71.44,71.63,70.07,70.1,70.1,533363,4576817920.0,0.04,0.03,0.49,2.23,forward,stock.get_quote_history
2019-08-15,601318,stock,中国平安,68.86,71.4,68.59,71.37,71.37,702274,5987124736.0,1.81,1.27,0.65,4.01,forward,stock.get_quote_history
2019-08-16,601318,stock,中国平安,72.06,73.36,71.41,72.52,72.52,932312,8148943104.0,1.61,1.15,0.86,2.73,forward,stock.get_quote_history
2019-08-19,601318,stock,中国平安,73.36,73.52,72.31,73.51,73.51,837355,7360284672.0,1.37,0.99,0.77,1.67,forward,stock.get_quote_history
2019-08-20,601318,stock,中国平安,73.36,73.39,72.68,73.0,73.0,504394,4435790848.0,-0.69,-0.51,0.47,0.97,forward,stock.get_quote_history
2019-08-21,601318,stock,中国平安,72.71,73.23,72.41,72.79,72.79,335321,2943814928.0,-0.29,-0.21,0.31,1.12,forward,stock.get_quote_history
2019-08-22,601318,stock,中国平安,72.92,73.14,72.46,73.04,73.04,365037,3202804688.0,0.34,0.25,0.34,0.93,forward,stock.get_quote_history
2019-08-23,601318,stock,中国平安,73.01,75.32,72.88,74.95,74.95,885690,7930036480.0,2.62,1.91,0.82,3.34,forward,stock.get_quote_history
2019-08-26,601318,stock,中国平安,73.36,73.66,72.21,72.56,72.56,990268,8701773312.0,-3.19,-2.39,0.91,1.93,forward,stock.get_quote_history
2019-08-27,601318,stock,中国平安,73.11,73.86,72.63,72.74,72.74,767827,6765874688.0,0.25,0.18,0.71,1.7,forward,stock.get_quote_history
2019-08-28,601318,stock,中国平安,72.67,72.98,71.91,71.96,71.96,516092,4497895424.0,-1.07,-0.78,0.48,1.47,forward,stock.get_quote_history
2019-08-29,601318,stock,中国平安,72.21,72.54,71.23,71.76,71.76,464332,4028377008.0,-0.28,-0.2,0.43,1.82,forward,stock.get_quote_history
2019-08-30,601318,stock,中国平安,72.76,73.21,71.47,72.38,72.38,564655,4932841984.0,0.86,0.62,0.52,2.42,forward,stock.get_quote_history
2019-09-02,601318,stock,中国平安,72.06,73.94,71.94,73.56,73.56,635806,5619499264.0,1.63,1.18,0.59,2.76,forward,stock.get_quote_history
2019-09-03,601318,stock,中国平安,73.66,73.96,72.85,73.31,73.31,512752,4525884672.0,-0.34,-0.25,0.47,1.51,forward,stock.get_quote_history
2019-09-04,601318,stock,中国平安,73.64,74.21,73.03,74.11,74.11,605954,5325414144.0,1.09,0.8,0.56,1.61,forward,stock.get_quote_history
2019-09-05,601318,stock,中国平安,74.61,76.12,74.12,75.04,75.04,1007566,9016307968.0,1.25,0.93,0.93,2.7,forward,stock.get_quote_history
2019-09-06,601318,stock,中国平安,75.76,76.51,75.09,76.51,76.51,688752,6204699648.0,1.96,1.47,0.64,1.89,forward,stock.get_quote_history
2019-09-09,601318,stock,中国平安,77.18,77.34,75.79,76.21,76.21,702401,6374337280.0,-0.39,-0.3,0.65,2.03,forward,stock.get_quote_history
2019-09-10,601318,stock,中国平安,76.3,76.36,74.71,75.25,75.25,484548,4336398336.0,-1.26,-0.96,0.45,2.17,forward,stock.get_quote_history
2019-09-11,601318,stock,中国平安,75.61,75.89,74.56,75.37,75.37,455860,4081637792.0,0.16,0.12,0.42,1.77,forward,stock.get_quote_history
2019-09-12,601318,stock,中国平安,75.9,78.31,75.56,78.15,78.15,793049,7231017472.0,3.69,2.78,0.73,3.65,forward,stock.get_quote_history
2019-09-16,601318,stock,中国平安,78.11,78.14,76.93,77.16,77.16,548413,5026202112.0,-1.27,-0.99,0.51,1.55,forward,stock.get_quote_history
2019-09-17,601318,stock,中国平安,76.71,76.73,75.03,75.33,75.33,640334,5773323776.0,-2.37,-1.83,0.59,2.2,forward,stock.get_quote_history
2019-09-18,601318,stock,中国平安,75.63,76.29,75.39,75.81,75.81,419771,3778486400.0,0.64,0.48,0.39,1.19,forward,stock.get_quote_history
2019-09-19,601318,stock,中国平安,76.31,76.43,74.82,75.41,75.41,421580,3773996560.0,-0.53,-0.4,0.39,2.12,forward,stock.get_quote_history
2019-09-20,601318,stock,中国平安,75.7,76.1,75.26,75.66,75.66,456923,4105057120.0,0.33,0.25,0.42,1.11,forward,stock.get_quote_history
